RESPID,EDUCATION,EDUCATION_TEXT,CARBONTAX,CLEANENERGY,CLEANELEC,MEDICAREALL,PUBLICOPTION,IMMIGRATION,FAMILYLEAVE,WEALTHTAX,DEPORTATIONS,MEDICVOUCHER,CARBONTAX_LLM,CLEANENERGY_LLM,CLEANELEC_LLM,MEDICAREALL_LLM,PUBLICOPTION_LLM,IMMIGRATION_LLM,FAMILYLEAVE_LLM,WEALTHTAX_LLM,DEPORTATIONS_LLM,MEDICVOUCHER_LLM
pid_1224,5,College graduate/some postgrad,5,2,5,1,1,1,2,4,5,4,1,2,1,1,2,2,2,1,5,5
pid_1225,5,Postgraduate,4,4,5,5,5,2,5,5,5,5,1,2,1,1,1,1,2,1,5,5
pid_1226,3,Associate's degree,2,3,4,3,4,4,3,2,4,4,5,5,5,5,5,5,5,5,1,1
pid_1227,5,College graduate/some postgrad,1,1,1,1,1,1,1,2,5,3,2,4,1,1,1,2,4,1,4,4
pid_1228,5,College graduate/some postgrad,5,2,5,4,5,4,4,4,4,4,5,5,5,5,5,5,5,5,1,1
pid_1229,3,"Some college, no degree",5,4,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4
pid_1230,5,College graduate/some postgrad,3,4,3,4,3,4,4,4,4,3,5,5,5,5,5,5,5,5,1,1
pid_1231,5,Postgraduate,4,3,4,4,5,4,4,4,4,1,2,2,2,2,4,2,2,4,5,2
pid_1232,5,College graduate/some postgrad,2,4,3,5,3,3,5,2,4,4,1,4,2,1,4,4,4,1,4,4
pid_1233,5,College graduate/some postgrad,5,5,5,4,5,5,5,5,4,5,2,4,2,4,4,4,4,4,2,2
pid_1234,3,"Some college, no degree",5,4,5,5,5,5,5,4,3,2,4,5,5,5,5,5,5,5,1,1
pid_1235,5,College graduate/some postgrad,4,3,3,5,3,4,4,5,2,2,4,5,5,5,5,5,5,5,1,1
pid_1236,5,College graduate/some postgrad,4,3,4,4,4,3,3,4,5,4,5,5,4,4,4,4,4,4,2,2
pid_1237,3,"Some college, no degree",2,2,3,2,4,4,4,5,2,4,2,5,4,4,4,4,5,4,2,1
pid_1238,2,High school graduate,2,3,2,3,5,2,3,1,5,2,4,5,4,5,5,5,5,5,1,1
pid_1239,5,College graduate/some postgrad,5,4,5,4,5,4,4,5,4,5,4,4,4,5,5,5,5,5,1,1
pid_1240,2,High school graduate,2,3,3,4,5,2,5,5,5,4,4,5,5,5,5,5,5,5,1,1
pid_1241,5,College graduate/some postgrad,5,3,5,5,3,5,5,5,3,3,4,4,4,4,4,4,4,4,2,2
pid_1242,2,High school graduate,5,5,5,5,5,5,3,5,2,2,1,2,2,1,1,2,2,1,5,4
pid_1243,5,College graduate/some postgrad,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,1,1
pid_1244,5,College graduate/some postgrad,2,4,1,5,5,4,4,5,2,1,5,5,5,5,5,5,5,5,1,1
pid_1245,3,"Some college, no degree",4,5,5,5,5,2,4,5,5,1,4,4,4,4,4,4,4,4,4,2
pid_1246,5,College graduate/some postgrad,1,1,1,1,2,1,1,1,5,3,2,5,4,5,5,5,5,5,1,1
pid_1247,5,College graduate/some postgrad,5,5,4,5,3,5,4,5,2,3,2,2,2,2,4,4,4,2,4,2
pid_1248,2,High school graduate,2,4,4,5,4,4,4,4,1,3,5,5,5,5,5,5,5,5,1,1
pid_1249,2,High school graduate,3,3,5,5,5,1,5,5,5,3,2,4,2,2,2,2,4,2,5,1
pid_1250,3,"Some college, no degree",1,1,1,1,2,1,2,1,5,5,1,2,2,1,2,2,2,1,5,4
pid_1251,5,Postgraduate,4,4,5,4,5,2,4,2,5,5,4,5,5,5,5,5,5,5,1,1
pid_1252,5,College graduate/some postgrad,3,4,4,5,4,2,5,5,5,3,2,2,4,1,2,2,2,1,5,4
pid_1253,5,College graduate/some postgrad,1,4,3,1,4,4,4,3,4,3,4,5,5,5,5,5,5,5,1,1
pid_1254,3,Associate's degree,4,3,3,4,3,4,3,3,3,3,1,2,1,1,2,2,2,1,5,5
pid_1255,5,College graduate/some postgrad,4,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,1,1
pid_1256,3,"Some college, no degree",1,2,4,4,4,1,5,1,5,3,2,4,2,4,4,4,5,4,2,2
pid_1257,1,Less than high school,4,4,4,4,5,5,5,5,2,5,2,5,4,5,5,5,5,5,1,1
pid_1258,2,High school graduate,4,3,4,5,4,4,4,4,2,2,2,2,2,2,4,4,2,2,4,4
pid_1259,2,High school graduate,2,2,2,1,4,1,3,5,5,5,1,2,1,1,2,1,2,1,5,5
pid_1260,5,College graduate/some postgrad,3,4,4,4,5,3,2,2,3,3,5,5,5,5,5,5,5,5,1,1
pid_1261,5,Postgraduate,5,4,5,4,4,5,5,5,1,1,4,4,4,1,2,4,4,1,4,5
pid_1262,3,"Some college, no degree",3,4,4,4,4,4,5,5,2,4,5,5,5,5,5,5,5,5,1,1
pid_1263,5,College graduate/some postgrad,4,5,5,5,5,5,4,4,1,2,5,5,5,5,5,5,5,5,1,1
pid_1264,3,"Some college, no degree",4,4,4,4,4,4,5,4,3,4,2,2,1,4,4,4,4,4,4,2
pid_1265,3,"Some college, no degree",3,3,3,3,3,4,4,4,3,3,1,2,1,2,4,4,4,2,4,4
pid_1266,3,"Some college, no degree",5,5,5,5,5,4,5,5,2,3,2,5,4,5,5,5,5,5,1,1
pid_1267,3,"Some college, no degree",4,3,2,5,5,5,5,5,2,4,2,4,4,4,4,4,4,4,4,1
pid_1268,3,"Some college, no degree",4,3,2,5,3,4,2,3,3,2,2,4,2,4,4,4,4,4,4,2
pid_1269,5,College graduate/some postgrad,1,2,1,1,1,1,2,3,5,4,2,4,2,2,4,4,4,4,4,4
pid_1270,3,Associate's degree,4,4,5,5,4,5,5,5,1,4,1,2,1,1,1,2,4,1,5,5
pid_1271,2,High school graduate,4,2,4,4,4,4,4,4,4,4,2,5,4,1,2,2,4,1,5,5
pid_1272,3,Associate's degree,4,2,2,5,4,2,4,5,4,2,5,5,5,4,4,4,5,4,2,1
pid_1273,3,"Some college, no degree",4,5,5,5,5,5,5,5,2,3,2,2,2,1,2,2,4,1,4,4
pid_1274,5,College graduate/some postgrad,5,5,5,4,5,5,5,5,2,4,5,5,5,5,5,5,5,5,1,1
pid_1275,5,College graduate/some postgrad,2,2,2,1,4,4,4,5,5,4,1,1,1,1,2,2,2,1,5,5
pid_1276,3,"Some college, no degree",4,4,5,4,4,4,4,4,5,4,2,4,2,2,4,4,2,2,4,4
pid_1277,3,Associate's degree,4,3,3,5,4,2,4,5,5,4,5,5,5,5,5,5,5,5,1,1
pid_1278,3,"Some college, no degree",4,4,4,5,5,4,5,4,2,5,5,5,5,5,5,5,5,5,1,1
pid_1279,3,"Some college, no degree",1,1,3,1,1,1,5,5,5,2,4,5,5,5,5,5,5,5,1,1
pid_1280,3,Associate's degree,4,4,5,3,5,4,3,4,3,5,1,2,1,1,1,2,2,1,5,4
pid_1281,3,"Some college, no degree",4,3,4,5,5,4,5,5,5,4,2,5,4,5,5,5,5,5,1,1
pid_1282,3,Associate's degree,4,4,4,4,5,3,4,4,2,4,4,4,4,2,4,4,5,2,4,4
pid_1283,5,College graduate/some postgrad,4,4,5,4,4,4,5,5,4,5,2,2,2,1,1,2,2,1,5,5
pid_1284,5,College graduate/some postgrad,4,4,5,4,5,5,5,5,1,3,5,5,5,5,5,5,5,5,1,1
pid_1285,3,"Some college, no degree",4,4,5,5,5,5,5,5,1,5,2,2,4,2,4,4,4,2,2,4
pid_1286,2,High school graduate,2,3,3,4,5,2,3,4,4,1,4,5,4,4,4,5,4,4,2,1
pid_1287,5,College graduate/some postgrad,4,5,4,4,4,5,4,5,4,4,5,5,5,5,5,5,5,5,1,1
pid_1288,5,College graduate/some postgrad,1,1,1,4,3,1,2,1,5,4,5,5,5,4,4,5,4,4,2,1
pid_1289,3,Associate's degree,5,5,5,5,5,5,5,5,1,1,4,5,4,5,5,5,5,5,1,1
pid_1290,5,Postgraduate,4,3,2,4,4,5,4,4,4,4,5,5,5,5,5,5,5,5,1,1
pid_1291,3,"Some college, no degree",2,4,4,5,5,4,5,2,2,1,5,5,5,5,5,5,5,5,1,1
pid_1292,2,High school graduate,5,5,5,5,4,5,5,5,1,2,5,5,5,5,5,5,5,5,1,1
pid_1293,3,Associate's degree,5,4,4,5,5,5,5,5,2,5,4,5,4,4,4,4,5,4,2,1
pid_1294,3,"Some college, no degree",4,3,4,5,4,4,5,5,2,4,2,4,2,4,4,4,4,4,3,4
pid_1295,5,College graduate/some postgrad,5,5,5,5,5,5,5,5,1,2,5,5,5,5,5,5,5,5,1,1
pid_1296,3,"Some college, no degree",2,4,4,5,4,5,5,3,3,4,5,5,5,5,5,5,5,5,1,1
pid_1297,5,College graduate/some postgrad,4,5,4,3,5,4,3,5,3,5,4,4,4,1,2,2,4,1,5,5
pid_1298,3,"Some college, no degree",4,4,4,5,5,5,5,5,2,3,5,5,4,5,5,5,5,5,1,1
pid_1299,3,"Some college, no degree",3,4,5,5,3,5,4,5,2,3,4,5,5,5,5,5,5,5,1,1
pid_1300,5,Postgraduate,1,3,1,4,5,3,5,4,4,4,1,2,1,1,1,1,2,1,5,5
pid_1301,2,High school graduate,4,2,5,5,5,4,4,5,2,4,4,5,4,4,4,5,5,4,1,1
pid_1302,5,College graduate/some postgrad,2,3,4,4,3,3,4,1,5,4,5,5,5,5,5,5,5,5,1,1
pid_1303,5,College graduate/some postgrad,1,2,1,1,2,2,1,1,1,3,4,5,5,5,5,5,5,5,1,1
pid_1304,5,Postgraduate,2,4,4,5,4,3,4,5,4,4,5,5,5,4,4,4,4,4,2,2
pid_1305,5,Postgraduate,5,4,4,4,3,4,3,4,5,4,5,5,5,5,5,5,5,5,1,1
pid_1306,5,College graduate/some postgrad,4,4,4,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1
pid_1307,5,Postgraduate,4,2,5,5,5,4,5,5,4,3,5,5,5,5,5,5,5,5,1,1
pid_1308,5,College graduate/some postgrad,4,4,2,5,5,4,5,5,3,4,4,5,5,4,4,5,5,4,2,1
pid_1309,5,College graduate/some postgrad,4,4,4,4,4,4,3,5,2,4,1,1,2,1,1,2,2,1,5,5
pid_1310,3,"Some college, no degree",5,4,5,5,5,5,5,5,2,4,4,5,4,5,5,5,5,4,1,1
pid_1311,5,College graduate/some postgrad,4,5,4,5,4,5,5,5,3,4,5,5,5,5,5,5,5,5,1,1
pid_1312,3,"Some college, no degree",1,1,1,1,3,1,2,3,5,5,4,5,4,5,5,5,5,5,2,1
pid_1313,2,High school graduate,5,5,5,5,5,5,5,5,1,1,2,5,2,1,2,4,4,1,4,4
pid_1314,2,High school graduate,3,5,5,5,3,3,5,3,3,3,1,4,2,1,1,2,2,1,5,5
pid_1315,5,College graduate/some postgrad,4,4,5,5,3,5,5,5,1,3,4,4,4,2,4,4,4,4,2,4
pid_1316,3,Associate's degree,4,4,4,5,4,4,4,4,5,4,4,5,4,5,5,4,5,5,4,1
pid_1317,5,Postgraduate,4,4,4,4,2,2,4,4,4,2,4,5,4,4,4,4,5,4,2,1
pid_1318,3,Associate's degree,4,3,5,5,5,5,5,4,2,4,4,5,4,5,5,5,5,5,1,1
pid_1319,5,Postgraduate,4,4,5,5,5,5,5,5,2,1,2,4,2,1,2,4,4,1,5,4
pid_1320,3,"Some college, no degree",5,4,5,3,5,5,5,1,2,1,2,5,2,4,4,4,4,4,4,1
pid_1321,5,College graduate/some postgrad,3,4,3,2,3,1,4,4,5,3,1,2,1,1,2,2,4,1,5,4
pid_1322,2,High school graduate,4,4,4,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,1,1
pid_1323,5,College graduate/some postgrad,4,5,4,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,1,1
pid_1324,5,Postgraduate,5,4,5,4,5,5,5,5,3,4,5,5,5,5,5,5,5,5,1,1
pid_1325,5,College graduate/some postgrad,2,4,5,5,4,2,5,5,2,4,4,5,5,1,2,2,4,1,4,5
pid_1326,5,Postgraduate,5,5,5,5,5,5,5,5,1,5,4,5,5,5,5,5,5,5,1,1
pid_1327,5,Postgraduate,4,3,3,5,5,1,5,4,5,3,5,5,5,5,5,5,5,5,1,1
pid_1328,5,Postgraduate,1,1,5,5,5,4,5,5,5,1,5,5,5,5,5,5,5,5,1,1
pid_1329,2,High school graduate,4,3,5,5,5,5,4,5,3,1,4,5,5,5,5,5,5,5,1,1
pid_1330,3,"Some college, no degree",3,3,5,4,4,5,5,4,3,5,4,4,4,2,4,4,4,4,2,4
pid_1331,5,Postgraduate,2,3,4,1,4,5,4,3,4,4,5,5,5,5,5,5,5,4,1,1
pid_1332,2,High school graduate,5,4,5,5,3,4,4,5,2,2,3,5,4,5,5,5,5,5,1,1
pid_1333,5,College graduate/some postgrad,4,4,2,2,4,5,5,2,4,4,5,5,5,5,5,5,5,5,1,1
pid_1334,5,Postgraduate,4,5,5,5,5,5,5,5,1,4,5,5,5,5,5,5,5,5,1,1
pid_1335,5,College graduate/some postgrad,5,5,5,5,5,4,5,5,5,5,4,5,4,5,5,5,5,5,1,1
pid_1336,5,College graduate/some postgrad,5,4,5,5,3,4,5,5,4,5,2,4,2,1,2,2,2,2,5,4
pid_1337,5,College graduate/some postgrad,5,4,5,5,4,5,4,5,2,2,2,4,4,5,5,5,5,5,1,1
pid_1338,5,College graduate/some postgrad,3,3,4,5,4,4,4,4,3,2,5,5,5,5,5,5,5,5,1,1
pid_1339,3,Associate's degree,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,1,1
pid_1340,5,College graduate/some postgrad,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,1,1
pid_1341,3,"Some college, no degree",4,5,4,5,4,5,4,5,1,1,4,4,4,5,5,5,5,4,1,1
pid_1342,5,College graduate/some postgrad,4,3,2,4,4,5,4,3,4,2,4,5,4,5,5,5,5,5,1,1
pid_1343,5,College graduate/some postgrad,4,4,4,5,4,5,4,5,1,2,2,4,2,2,4,4,4,2,4,2
pid_1344,3,Associate's degree,5,5,5,5,5,5,5,3,1,4,4,4,4,2,2,4,4,2,4,4
pid_1345,5,College graduate/some postgrad,5,5,5,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,1
pid_1346,5,College graduate/some postgrad,4,4,4,5,4,4,4,5,3,3,4,4,4,2,4,4,2,2,4,4
pid_1347,5,College graduate/some postgrad,5,3,5,4,4,2,4,3,5,3,4,4,4,4,5,5,5,4,2,1
pid_1348,5,College graduate/some postgrad,2,4,4,3,3,1,4,4,5,4,5,5,5,5,5,5,5,5,1,1
pid_1349,5,College graduate/some postgrad,5,5,5,5,5,5,5,5,1,4,1,2,2,1,1,2,2,1,5,4
pid_1350,5,College graduate/some postgrad,4,4,4,5,5,4,4,5,3,4,5,5,5,5,5,5,5,5,1,1
pid_1351,5,College graduate/some postgrad,1,1,1,1,3,1,1,2,5,4,1,2,1,1,2,2,2,1,5,4
pid_1352,3,Associate's degree,2,2,2,3,4,2,4,4,4,4,2,5,5,5,5,5,5,5,1,1
pid_1353,5,College graduate/some postgrad,1,3,3,5,3,4,5,5,3,3,5,5,5,5,5,5,5,5,1,1
pid_1354,3,Associate's degree,5,4,5,5,3,5,5,5,3,3,2,4,4,2,2,4,2,2,4,2
pid_1355,2,High school graduate,1,3,4,4,3,4,4,5,3,3,4,5,4,5,5,5,5,5,1,1
pid_1356,3,Associate's degree,4,4,3,4,3,5,4,5,2,3,4,5,5,5,5,5,5,5,1,1
pid_1357,2,High school graduate,5,4,4,5,5,5,5,5,1,2,5,5,5,5,5,5,5,5,1,1
pid_1358,5,College graduate/some postgrad,1,1,1,1,1,3,4,1,5,3,5,5,5,4,4,4,5,4,2,1
pid_1359,3,Associate's degree,4,4,5,5,4,5,5,5,1,3,1,2,1,1,1,1,2,1,5,4
pid_1360,5,Postgraduate,4,3,4,3,4,4,3,4,3,4,2,4,2,4,4,4,5,4,4,1
pid_1361,3,"Some college, no degree",1,1,1,1,3,3,4,1,5,3,5,5,5,5,5,5,5,5,1,1
pid_1362,3,"Some college, no degree",2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,1,1
pid_1363,2,High school graduate,1,1,1,1,3,2,1,1,5,4,4,5,5,5,5,5,5,5,1,1
pid_1364,5,Postgraduate,4,4,4,5,5,3,5,4,3,5,4,5,4,4,4,4,4,4,4,1
pid_1365,5,Postgraduate,4,5,5,5,4,5,5,4,1,5,5,5,5,5,5,5,5,5,1,1
pid_1366,2,High school graduate,1,2,1,4,5,4,4,3,5,5,2,4,2,2,2,2,2,1,4,4
pid_1367,3,Associate's degree,2,1,1,1,4,1,2,1,5,5,5,5,5,5,5,5,5,5,1,1
pid_1368,3,"Some college, no degree",4,2,4,4,2,2,2,2,5,4,2,4,2,4,4,4,4,4,2,2
pid_1369,5,College graduate/some postgrad,5,2,5,5,4,5,4,5,2,1,1,2,1,1,1,1,2,1,5,5
pid_1370,3,Associate's degree,5,5,4,5,5,5,5,5,2,4,2,2,2,1,4,2,2,1,5,2
pid_1371,3,"Some college, no degree",2,3,1,2,3,1,2,2,5,1,4,5,5,5,5,5,5,5,1,1
pid_1372,5,College graduate/some postgrad,2,4,3,2,3,4,5,4,2,3,4,5,4,5,5,5,5,5,1,1
pid_1373,2,High school graduate,1,1,1,1,3,1,3,1,5,5,2,2,2,2,4,2,4,4,4,4
pid_1374,3,"Some college, no degree",2,3,2,5,3,5,5,2,5,3,2,4,2,2,4,2,4,1,4,2
pid_1375,5,College graduate/some postgrad,3,4,2,3,2,2,4,3,2,3,5,5,5,5,5,5,5,5,1,1
pid_1376,5,Postgraduate,3,3,3,4,4,3,5,5,4,4,5,5,5,5,5,5,5,5,1,1
pid_1377,5,College graduate/some postgrad,4,4,4,5,4,4,4,4,2,1,5,5,5,5,5,5,5,5,1,1
pid_1378,3,"Some college, no degree",4,3,4,4,4,4,3,4,2,3,1,2,1,1,1,1,2,1,5,4
pid_1379,5,College graduate/some postgrad,1,3,2,1,4,4,4,1,4,3,5,5,5,5,5,5,5,5,1,1
pid_1380,5,Postgraduate,2,4,2,2,4,1,5,5,5,4,5,5,5,5,5,5,5,5,1,1
pid_1381,5,College graduate/some postgrad,5,4,5,5,5,5,5,5,1,4,1,1,1,1,2,1,4,1,5,5
pid_1382,2,High school graduate,4,4,4,2,2,4,2,3,4,4,4,5,4,4,5,4,5,5,2,1
pid_1383,5,College graduate/some postgrad,3,5,4,5,4,4,5,4,1,5,5,5,5,5,5,5,5,5,1,1
pid_1384,5,College graduate/some postgrad,5,5,5,1,5,5,5,5,1,1,2,2,2,2,2,2,4,1,4,4
pid_1385,5,Postgraduate,4,4,4,3,5,5,5,4,3,4,2,4,4,4,4,4,4,4,3,2
pid_1386,3,"Some college, no degree",5,3,5,5,3,5,5,5,1,4,4,5,4,5,5,5,5,5,1,1
pid_1387,2,High school graduate,3,4,3,5,5,4,5,4,4,4,2,5,4,4,5,4,5,5,2,2
pid_1388,3,Associate's degree,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,4,5,1,4
pid_1389,3,"Some college, no degree",4,3,5,4,4,3,2,3,5,4,5,5,5,5,5,5,5,5,1,1
pid_1390,5,College graduate/some postgrad,4,5,4,4,4,5,4,5,2,4,5,5,5,5,5,5,5,5,1,1
pid_1391,5,Postgraduate,5,5,5,5,5,3,5,5,5,3,1,2,1,1,1,1,2,1,5,5
pid_1392,5,Postgraduate,1,3,1,1,3,2,4,1,5,4,2,4,2,2,4,4,4,2,4,2
pid_1393,5,College graduate/some postgrad,4,3,4,5,4,4,5,5,3,4,4,5,4,4,4,4,4,4,2,2
pid_1394,5,College graduate/some postgrad,5,5,5,5,5,5,5,5,1,4,1,2,2,1,2,2,2,1,5,5
pid_1395,5,College graduate/some postgrad,2,2,4,5,5,4,5,4,2,1,2,2,4,2,4,4,4,2,4,4
pid_1396,5,College graduate/some postgrad,5,5,5,5,4,5,5,5,1,2,1,2,2,1,1,1,1,1,5,5
pid_1397,2,High school graduate,4,4,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,1,1
pid_1398,3,"Some college, no degree",4,4,5,5,5,5,4,5,4,4,2,4,2,4,4,4,4,4,2,2
pid_1399,3,"Some college, no degree",5,5,5,5,5,5,5,5,1,3,2,5,4,4,4,4,4,4,4,1
pid_1400,3,"Some college, no degree",4,5,5,5,4,3,5,5,3,3,5,5,5,5,5,5,5,5,1,1
pid_1401,1,Less than high school,5,5,5,5,5,5,5,5,1,1,4,5,4,4,4,4,4,5,4,1
pid_1402,5,College graduate/some postgrad,4,4,3,3,4,2,4,1,5,3,2,2,2,2,4,4,2,4,4,4
pid_1403,5,College graduate/some postgrad,1,3,1,4,4,1,5,1,5,5,4,5,4,5,5,5,5,5,1,1
pid_1404,2,High school graduate,1,3,3,5,2,3,5,5,4,1,2,4,2,2,4,4,4,4,4,4
pid_1405,5,College graduate/some postgrad,4,4,4,4,4,5,5,5,2,4,5,5,5,5,5,5,5,5,1,1
pid_1406,3,"Some college, no degree",5,5,5,5,4,5,5,5,4,5,4,4,2,4,4,4,4,4,2,4
pid_1407,5,College graduate/some postgrad,2,1,1,1,3,1,1,3,5,4,4,4,4,4,4,4,4,4,2,1
pid_1408,5,College graduate/some postgrad,2,3,2,4,4,4,1,4,5,5,4,5,4,5,5,5,5,5,1,1
pid_1409,5,College graduate/some postgrad,5,5,5,5,4,5,5,5,1,1,4,5,5,5,5,5,5,5,1,1
pid_1410,2,High school graduate,1,3,1,2,2,1,4,4,5,4,2,4,2,4,4,4,4,4,4,2
pid_1411,3,Associate's degree,5,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,1,1
pid_1412,5,College graduate/some postgrad,3,3,3,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,1,1
pid_1413,5,College graduate/some postgrad,3,2,4,2,4,2,3,3,2,4,1,2,1,1,1,1,2,1,5,5
pid_1414,5,Postgraduate,3,3,4,4,4,3,3,3,2,3,2,4,2,1,2,4,4,1,4,5
pid_1415,2,High school graduate,5,5,4,5,4,5,5,5,1,3,2,2,2,2,4,4,4,4,4,4
pid_1416,5,College graduate/some postgrad,4,3,5,5,4,4,4,5,3,3,4,4,4,1,1,2,2,1,5,5
pid_1417,3,"Some college, no degree",5,5,5,5,5,5,5,5,1,5,2,4,4,5,5,5,5,5,1,1
pid_1418,5,College graduate/some postgrad,3,5,4,4,4,1,5,4,5,3,5,5,5,5,5,5,5,5,1,1
pid_1419,2,High school graduate,5,3,5,4,5,5,5,5,3,2,5,5,5,5,5,5,5,5,1,1
pid_1420,3,Associate's degree,2,4,5,5,4,5,4,5,3,1,4,4,4,4,4,4,5,4,2,2
pid_1421,5,College graduate/some postgrad,4,4,3,4,5,2,5,4,5,5,2,2,2,4,4,4,4,4,4,2
pid_1422,3,"Some college, no degree",1,4,5,5,3,1,5,5,5,3,5,5,5,5,5,5,5,5,1,1
pid_1423,3,Associate's degree,4,4,5,5,5,5,5,5,5,5,4,5,4,1,2,4,5,2,4,4
pid_1424,3,Associate's degree,5,4,4,5,5,5,5,4,2,5,5,5,5,5,5,5,5,5,1,1
pid_1425,5,College graduate/some postgrad,4,3,4,5,5,3,4,5,2,2,5,5,5,5,5,5,5,5,1,1
pid_1426,3,"Some college, no degree",4,5,3,5,4,4,5,5,4,4,2,4,2,4,4,4,4,4,4,2
pid_1427,2,High school graduate,4,3,4,3,5,4,5,4,3,3,5,5,4,4,5,4,5,5,1,1
pid_1428,2,High school graduate,2,4,3,4,4,3,3,5,4,4,4,5,4,4,5,5,5,5,1,1
pid_1429,3,"Some college, no degree",3,2,4,1,4,2,4,5,5,5,2,4,2,1,2,2,4,1,5,5
pid_1430,5,College graduate/some postgrad,4,5,5,5,4,5,5,5,1,2,1,2,1,1,2,2,2,1,5,5
pid_1431,3,Associate's degree,2,2,4,4,5,4,5,5,5,4,5,5,5,4,4,4,4,4,2,2
pid_1432,5,College graduate/some postgrad,4,3,3,4,3,2,3,4,4,3,5,5,5,5,5,5,5,5,1,1
pid_1433,2,High school graduate,3,4,4,5,5,4,4,5,4,3,4,4,4,2,4,4,4,4,2,4
pid_1434,3,"Some college, no degree",3,3,3,4,4,3,4,4,4,4,5,5,5,4,4,4,5,4,2,2
pid_1435,3,Associate's degree,5,5,5,5,4,5,5,5,1,3,5,5,5,5,5,5,5,5,1,1
pid_1436,2,High school graduate,5,5,5,5,5,5,5,5,2,5,2,2,2,4,4,2,4,4,4,2
pid_1437,5,College graduate/some postgrad,3,1,2,1,5,1,3,3,5,2,4,5,5,5,5,5,5,5,1,1
pid_1438,3,"Some college, no degree",2,1,2,3,4,1,3,1,5,4,5,5,5,5,5,5,5,5,1,1
pid_1439,5,College graduate/some postgrad,5,5,5,5,5,5,5,5,2,2,4,5,5,5,5,5,5,5,1,1
pid_1440,3,Associate's degree,4,4,3,3,4,4,4,5,3,3,5,4,5,4,4,5,4,4,2,2
pid_1441,5,College graduate/some postgrad,4,2,2,2,2,1,5,1,5,1,5,5,5,5,5,5,5,5,1,1
pid_1442,5,College graduate/some postgrad,4,3,4,4,4,5,4,4,3,3,2,4,4,2,4,4,4,2,4,4
pid_1443,3,"Some college, no degree",4,3,5,5,4,4,5,5,5,3,5,5,5,5,5,5,5,5,1,1
pid_1444,5,College graduate/some postgrad,4,2,1,3,5,4,3,1,5,3,4,4,4,4,4,5,5,4,2,2
pid_1445,3,"Some college, no degree",1,1,1,1,1,2,3,2,5,5,3,4,2,2,4,4,4,2,4,4
pid_1446,5,College graduate/some postgrad,4,5,5,2,5,5,5,4,1,2,4,5,4,5,5,5,5,5,1,1
pid_1447,5,College graduate/some postgrad,2,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,1,1
pid_1448,5,College graduate/some postgrad,4,4,3,4,4,2,4,5,5,3,5,5,5,5,5,5,5,5,2,1
pid_1449,3,Associate's degree,4,4,4,4,5,5,5,5,3,4,5,5,5,5,5,5,5,5,1,1
pid_1450,3,"Some college, no degree",4,3,4,4,4,3,4,3,4,4,4,5,5,5,5,5,5,5,1,1
pid_1451,2,High school graduate,5,5,5,5,5,5,5,5,1,5,4,5,5,5,5,5,5,5,1,1
pid_1452,3,"Some college, no degree",3,2,3,2,3,3,2,3,4,3,5,5,5,5,5,5,5,5,1,1
pid_1453,3,Associate's degree,4,4,4,4,5,5,4,5,2,3,2,4,2,2,2,2,4,1,5,4
pid_1454,3,"Some college, no degree",5,4,4,5,4,5,5,5,2,2,4,4,4,2,4,4,4,2,2,4
pid_1455,5,College graduate/some postgrad,2,4,3,2,4,1,2,4,5,4,4,5,5,5,5,5,5,5,1,1
pid_1456,2,High school graduate,1,4,4,5,5,5,5,5,1,1,2,5,4,2,2,4,4,2,4,5
pid_1457,5,Postgraduate,4,4,4,4,5,4,2,2,4,4,5,5,5,5,5,5,5,5,1,1
pid_1458,5,Postgraduate,3,3,3,4,4,3,3,3,2,2,2,2,2,2,4,4,4,2,4,4
pid_1459,3,"Some college, no degree",4,4,4,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,1,1
pid_1460,5,College graduate/some postgrad,1,3,1,1,1,5,1,1,1,3,2,2,2,2,2,4,4,1,4,4
pid_1461,5,College graduate/some postgrad,1,3,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,1,1
pid_1462,3,Associate's degree,4,3,4,4,5,1,2,5,5,4,1,2,2,1,2,2,2,1,5,4
pid_1463,3,"Some college, no degree",4,3,5,5,4,4,5,5,1,3,4,5,5,5,5,5,5,5,1,1
pid_1464,3,"Some college, no degree",4,3,4,4,4,2,4,3,4,4,2,5,4,2,4,4,4,2,4,2
