RESPID,MODE,LANGUAGE,LANGUAGEINITIAL,LANG_PREF,SURVEYSTARTDATE,SURVEYENDDATE,BWAVE,BIDENT1_GEOSTRATA,ECON1MOD,ECON1BMOD,COMTYPE2,UNITY,CRIMESAFE,INFRASPEND,MOREGUNIMPACT,GAMBLERESTR,VET1,VOL12_CPS,EMINUSE,INTMOB,INTFREQ,INTFREQ_COLLAPSED,HOME4NW2,BBHOME,SMUSEa,SMUSEb,SMUSEc,SMUSEd,SMUSEe,SMUSEf,SMUSEg,SMUSEh,SMUSEi,SMUSEj,SMUSEk,RADIO,GPT1,DEVICE1A,SMART2,NHISLL,RELIG,RELIGCAT1,BORN,ATTENDPER,ATTENDONLINE2,RELIMP,PRAY,REGISTRATION,PARTY,PARTYLN,PARTYSUM,HISP,RACEMOD_1,RACEMOD_2,RACEMOD_3,RACEMOD_4,RACEMOD_5,RACEMOD_6,RACEMOD_99,RACEMOD_MIXEDOE,RACECMB,RACETHN,AGE,AGECAT,BIRTHPLACE,GENDER,MARITAL,EDUCATION,EDUCCAT,ADULTS,VOTED2020,VOTEGEN_POST,INC_SDT1,CREGION,DIVISION,METRO,BASEWT,WEIGHT,RACE_TEXT
5708.0,2.0,1.0,,,,20240426,2.0,10.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,9.0,1.0,2.3302107030605224,1.7419076777643028,"Not Hispanic, White"
5710.0,1.0,1.0,1.0,1.0,20240223,20240223,2.0,10.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,3.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,3.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,1.0,4.0,8.0,2.0,0.38836845051008706,0.21288409938889427,"Not Hispanic, White"
5712.0,2.0,1.0,,,,20240305,2.0,10.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,3.0,2.0,6.0,6.0,4.0,7.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,82.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,9.0,1.0,1.0,1.0,1.5534738020403482,0.7553641408074458,"Not Hispanic, White"
5713.0,1.0,1.0,1.0,1.0,20240225,20240225,2.0,9.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,60.0,3.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,6.0,3.0,7.0,1.0,0.4462133845203579,0.37861848302730633,"Not Hispanic, Black"
5714.0,1.0,1.0,1.0,1.0,20240322,20240322,2.0,10.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,9.0,3.0,2.0,6.0,6.0,4.0,7.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.0,4.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,4.0,9.0,1.0,0.7767369010201741,0.5622541838011805,"Not Hispanic, White"
5715.0,1.0,1.0,1.0,1.0,20240221,20240221,2.0,10.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,6.0,2.0,2.0,1.0,2.0,,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,70.0,4.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,9.0,3.0,5.0,1.0,1.1651053515302612,0.4486210869688195,"Hispanic, Black"
5716.0,2.0,1.0,,,,20240429,2.0,10.0,2.0,99.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,6.0,2.0,2.0,3.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,9.0,2.0,3.0,1.0,1.5534738020403482,0.9622572089373473,"Not Hispanic, White"
5721.0,3.0,1.0,1.0,,20240306,20240306,2.0,10.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,60.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,9.0,4.0,8.0,1.0,1.5534738020403482,1.9413945370412715,"Not Hispanic, White, American Indian or Alaska Native"
5727.0,2.0,1.0,,,,20240205,2.0,1.0,4.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,,4.0,,,,,,,,,,,,,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,4.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,1.0,0.11015029946687316,0.06145005968331859,"Not Hispanic, White"
5737.0,1.0,1.0,1.0,1.0,20240220,20240220,2.0,10.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,5.0,9.0,3.0,6.0,1.0,0.7767369010201741,1.0248173009997534,"Not Hispanic, White"
5741.0,1.0,1.0,1.0,1.0,20240223,20240223,2.0,10.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,6.0,3.0,6.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,2.0,6.0,2.0,3.0,1.0,0.7767369010201741,0.4632391789658541,"Not Hispanic, White"
5758.0,2.0,1.0,,,,20240429,2.0,10.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,4.0,2.0,3.0,6.0,1.0,4.0,1.0,3.0,99.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,2.0,1.0,2.0,1.0,99.0,99.0,2.0,1.0,5.0,9.0,4.0,8.0,1.0,1.5534738020403482,1.3380830294346697,"Not Hispanic, White"
5762.0,1.0,1.0,1.0,1.0,20240223,20240223,2.0,10.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,75.0,4.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,0.38836845051008706,0.18954164171330318,"Not Hispanic, White"
5770.0,1.0,1.0,1.0,1.0,20240220,20240220,2.0,10.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,99.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,3.0,2.0,5.0,5.0,4.0,2.0,1.0,4.0,99.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56.0,3.0,1.0,2.0,1.0,6.0,1.0,3.0,2.0,,9.0,2.0,3.0,1.0,1.1651053515302612,0.5028173725414755,"Not Hispanic, White"
5771.0,1.0,1.0,1.0,1.0,20240228,20240228,2.0,7.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,12.0,3.0,2.0,6.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,1.0,1.0,1.0,6.0,3.0,3.0,99.0,2.0,,1.0,3.0,5.0,1.0,0.06415009521675664,0.4971554544539001,"Not Hispanic, White"
5779.0,2.0,1.0,,,,20240430,2.0,10.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,8.0,2.0,3.0,2.0,1.5534738020403482,1.0027617140588698,"Not Hispanic, White"
5785.0,2.0,1.0,,,,20240513,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,99.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,99.0,99.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,33.0,2.0,1.0,1.0,6.0,5.0,2.0,2.0,1.0,5.0,7.0,3.0,5.0,1.0,0.22030059893374632,0.6211095444804587,"Not Hispanic, Black"
5787.0,1.0,1.0,1.0,1.0,20240220,20240220,2.0,8.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,6.0,2.0,5.0,1.0,2.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,41.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,,4.0,4.0,8.0,2.0,0.45097853546298033,0.2988128613690814,"Hispanic, White"
5790.0,1.0,1.0,1.0,1.0,20240226,20240226,2.0,10.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,11.0,4.0,2.0,6.0,6.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59.0,3.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,5.0,2.0,4.0,8.0,2.0,0.7767369010201741,0.6378216221092358,"Not Hispanic, White"
5791.0,1.0,1.0,1.0,1.0,20240221,20240221,2.0,10.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,4.0,2.0,4.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,40.0,2.0,4.0,1.0,1.0,7.0,1.0,3.0,2.0,,7.0,3.0,6.0,1.0,1.1651053515302612,1.4712743288016445,"Not Hispanic, Asian"
5795.0,1.0,1.0,1.0,1.0,20240328,20240328,2.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,51.0,3.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,2.0,1.0,3.0,7.0,1.0,0.6015249084413544,0.4704737937429476,"Not Hispanic, Black"
5798.0,1.0,1.0,1.0,1.0,20240308,20240308,2.0,10.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,5.0,9.0,4.0,9.0,1.0,0.7767369010201741,0.42052634034742925,"Not Hispanic, White"
5800.0,2.0,1.0,,,,20240425,2.0,10.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,6.0,3.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,,4.0,2.0,3.0,1.0,1.5534738020403482,0.6015268813987872,"Not Hispanic, White"
5801.0,1.0,1.0,1.0,1.0,20240311,20240311,2.0,10.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,1.0,2.0,,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,68.0,4.0,4.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,9.0,3.0,5.0,1.0,0.7767369010201741,0.4044301841938134,"Not Hispanic, Asian"
5802.0,2.0,1.0,,,,20240507,2.0,7.0,4.0,3.0,99.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,57.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,7.0,1.0,0.1283001904335133,0.12606246321898737,"Not Hispanic, Black"
5804.0,1.0,1.0,1.0,1.0,20240224,20240224,2.0,10.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,3.0,2.0,6.0,6.0,4.0,7.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,23.0,1.0,4.0,1.0,6.0,6.0,1.0,4.0,2.0,,4.0,4.0,9.0,1.0,1.1651053515302612,3.1407545146259723,"Not Hispanic, Asian"
5805.0,2.0,1.0,,,,20240429,2.0,10.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.0,4.0,3.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,9.0,1.0,1.5534738020403482,0.6937308352712104,"Not Hispanic, White"
5813.0,1.0,1.0,1.0,1.0,20240223,20240223,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,1.0,1.0,2.0,6.0,4.0,2.0,2.0,2.0,,3.0,3.0,5.0,1.0,0.8759496885461502,1.6981878890402726,"Not Hispanic, Black"
5818.0,2.0,1.0,,,,20240429,2.0,10.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.0,4.0,1.0,2.0,6.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.7767369010201741,0.34564545007629877,"Not Hispanic, White"
5822.0,2.0,1.0,,,,20240429,2.0,10.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,2.0,1.0,1.0,6.0,7.0,1.0,2.0,2.0,,5.0,3.0,7.0,1.0,1.5534738020403482,2.028156024805506,"Not Hispanic, White"
5823.0,2.0,1.0,,,,20240205,2.0,6.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,3.0,74.0,4.0,1.0,2.0,1.0,99.0,99.0,1.0,1.0,2.0,1.0,4.0,9.0,1.0,0.8669544178160234,0.3811218265965102,Hispanic
5829.0,2.0,2.0,,,,20240528,2.0,8.0,3.0,3.0,1.0,2.0,5.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,52.0,3.0,4.0,2.0,6.0,1.0,3.0,2.0,2.0,,1.0,1.0,2.0,1.0,0.9019570709259607,1.4934636122770097,"Hispanic, Other"
5832.0,1.0,1.0,1.0,1.0,20240221,20240221,2.0,10.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,99.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,66.0,4.0,4.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,9.0,4.0,9.0,1.0,0.7767369010201741,0.41421450630771,"Not Hispanic, Asian"
5835.0,2.0,1.0,,,,20240429,2.0,10.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,,4.0,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,89.0,4.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,8.0,1.0,0.7767369010201741,0.7743640446189933,"Not Hispanic, White"
5839.0,2.0,1.0,,,,20240426,2.0,10.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,34.0,2.0,4.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,9.0,1.0,2.0,1.0,1.5534738020403482,2.3701256991408193,"Not Hispanic, Black"
5843.0,3.0,1.0,1.0,,20240222,20240222,2.0,10.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.0,4.0,1.0,2.0,5.0,7.0,1.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,0.7767369010201741,0.3497952121470225,"Not Hispanic, White"
5851.0,2.0,1.0,,,,20240517,2.0,10.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,2.0,1.0,2.0,1.0,7.0,1.0,4.0,2.0,,9.0,4.0,9.0,1.0,2.3302107030605224,1.5584500987953187,"Not Hispanic, White"
5854.0,1.0,1.0,1.0,1.0,20240221,20240221,2.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,12.0,3.0,2.0,6.0,6.0,4.0,7.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.0,4.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,0.05507514973343658,0.06145005968331859,"Not Hispanic, White"
5858.0,2.0,1.0,,,,20240426,2.0,10.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,99.0,12.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,56.0,3.0,1.0,1.0,6.0,6.0,1.0,99.0,2.0,,9.0,3.0,5.0,1.0,1.5534738020403482,0.9439705486583522,"Not Hispanic, Black"
5860.0,1.0,1.0,1.0,1.0,20240311,20240311,2.0,10.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,10.0,3.0,2.0,6.0,6.0,4.0,7.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,3.0,5.0,4.0,8.0,1.0,0.38836845051008706,0.809254396059786,"Not Hispanic, White"
